latitude,longitude,floorSize,url,address,price
40.884057,-73.863543,"2,585",https://www.zillow.com/homedetails/679-E-219th-St-Bronx-NY-10467/29826458_zpid/,"679 E 219th St, Bronx, NY 10467","$950,000"
40.599689,-73.935161,"1,107",https://www.zillow.com/homedetails/2170-Brigham-St-APT-5D-Brooklyn-NY-11229/114438879_zpid/,"2170 Brigham St APT 5D, Brooklyn, NY 11229","$319,000"
40.571675,-74.122393,"2,000",https://www.zillow.com/homedetails/18-Dale-Ave-Staten-Island-NY-10306/32338125_zpid/,"18 Dale Ave, Staten Island, NY 10306","$879,900"
40.604299,-73.960482,550,https://www.zillow.com/homedetails/1856-E-12th-St-Brooklyn-NY-11229/2076934264_zpid/,"1856 E 12th St, Brooklyn, NY 11229","$223,000"
40.679847,-73.996317,"5,340",https://www.zillow.com/homedetails/114-1st-Pl-Brooklyn-NY-11231/30572868_zpid/,"114 1st Pl, Brooklyn, NY 11231","$4,495,000"
40.660118,-73.990065,"1,136",https://www.zillow.com/homedetails/318-20th-St-2A-Brooklyn-NY-11215/216139613_zpid/,"318 20th St #2A, Brooklyn, NY 11215","$1,150,000"
40.65188,-73.964138,758,https://www.zillow.com/homedetails/34-Crooke-Ave-2B-Brooklyn-NY-11226/2138441908_zpid/,"34 Crooke Ave #2B, Brooklyn, NY 11226","$595,000"
40.64183,-74.094467,"1,920",https://www.zillow.com/homedetails/72-Cassidy-Pl-Staten-Island-NY-10301/32271903_zpid/,"72 Cassidy Pl, Staten Island, NY 10301","$475,000"
40.842778,-73.857358,630,https://www.zillow.com/homedetails/1564-Unionport-Rd-Bronx-NY-10462/29807592_zpid/,"1564 Unionport Rd, Bronx, NY 10462","$185,000"
40.730916,-73.846674,"1,800",https://www.zillow.com/homedetails/10841-66th-Ave-Forest-Hills-NY-11375/2095466848_zpid/,"10841 66th Ave, Forest Hills, NY 11375","$1,350,000"
40.716962,-73.814237,"1,200",https://www.zillow.com/homedetails/14461-Village-Rd-APT-28D-Jamaica-NY-11435/79743836_zpid/,"14461 Village Rd APT 28D, Jamaica, NY 11435","$295,000"
40.7293,-73.786045,"1,400",https://www.zillow.com/homedetails/7531-183rd-St-Flushing-NY-11366/32079614_zpid/,"7531 183rd St, Flushing, NY 11366","$948,000"
40.884903,-73.849535,"2,288",https://www.zillow.com/homedetails/1056-E-226th-St-Bronx-NY-10466/29833456_zpid/,"1056 E 226th St, Bronx, NY 10466","$865,000"
40.7372,-73.8577,"1,000",https://www.zillow.com/homedetails/9945-60th-Ave-APT-1B-Corona-NY-11368/2106042464_zpid/,"9945 60th Ave APT 1B, Corona, NY 11368","$249,000"
40.750878,-73.824237,"146,735",https://www.zillow.com/homedetails/4335-Union-St-Flushing-NY-11355/32042030_zpid/,"4335 Union St, Flushing, NY 11355","$380,000"
40.66683,-73.850142,900,https://www.zillow.com/homedetails/15135-84th-St-APT-6F-Jamaica-NY-11414/32168874_zpid/,"15135 84th St APT 6F, Jamaica, NY 11414","$347,500"
40.575068,-73.967202,800,https://www.zillow.com/homedetails/50-Brighton-1st-Rd-Brooklyn-NY-11235/245048157_zpid/,"50 Brighton 1st Rd, Brooklyn, NY 11235","$399,000"
40.787252,-73.834124,"2,054",https://www.zillow.com/homedetails/1305-133rd-Pl-Flushing-NY-11356/32022300_zpid/,"1305 133rd Pl, Flushing, NY 11356","$998,000"
40.850712,-73.829536,"1,900",https://www.zillow.com/homedetails/3108-Sands-Pl-Bronx-NY-10461/29816769_zpid/,"3108 Sands Pl, Bronx, NY 10461","$720,000"
40.548138,-74.173487,"2,200",https://www.zillow.com/homedetails/176-Memphis-Ave-Staten-Island-NY-10312/32356955_zpid/,"176 Memphis Ave, Staten Island, NY 10312","$799,999"
40.624316,-73.909281,"1,560",https://www.zillow.com/homedetails/8-Cove-Ln-2C-Brooklyn-NY-11234/30780953_zpid/,"8 Cove Ln #2C, Brooklyn, NY 11234","$679,000"
40.725838,-73.872799,"1,000",https://www.zillow.com/homedetails/61-88-Dry-Harbor-Rd-5B-Middle-Village-NY-11379/325589706_zpid/,"61-88 Dry Harbor Rd #5B, Middle Village, NY 11379","$450,000"
40.900074,-73.907776,"1,100",https://www.zillow.com/homedetails/4525-Henry-Hudson-Pkwy-808-Bronx-NY-10471/2076999413_zpid/,"4525 Henry Hudson Pkwy #808, Bronx, NY 10471","$359,900"
40.740066,-73.809956,"1,428",https://www.zillow.com/homedetails/5917-Parsons-Blvd-Flushing-NY-11365/32071072_zpid/,"5917 Parsons Blvd, Flushing, NY 11365","$1,100,000"
40.623777,-73.943106,"2,000",https://www.zillow.com/homedetails/1997-New-York-Ave-Brooklyn-NY-11210/30753504_zpid/,"1997 New York Ave, Brooklyn, NY 11210","$819,000"
40.640522,-73.914699,"1,800",https://www.zillow.com/homedetails/589-E-83rd-St-Brooklyn-NY-11236/30766906_zpid/,"589 E 83rd St, Brooklyn, NY 11236","$759,000"
40.848538,-73.891737,"1,374",https://www.zillow.com/homedetails/2068-Arthur-Ave-Bronx-NY-10457/29784623_zpid/,"2068 Arthur Ave, Bronx, NY 10457","$699,000"
40.762954,-73.966248,550,https://www.zillow.com/homedetails/166-E-61st-St-APT-7D-New-York-NY-10065/2077760906_zpid/,"166 E 61st St APT 7D, New York, NY 10065","$395,000"
40.617844,-73.97142,800,https://www.zillow.com/homedetails/1345-E-4th-St-APT-1B-Brooklyn-NY-11230/2078863018_zpid/,"1345 E 4th St APT 1B, Brooklyn, NY 11230","$259,800"
40.779515,-73.953751,"2,610",https://www.zillow.com/homedetails/170-E-87th-St-APT-E8A-New-York-NY-10128/143158817_zpid/,"170 E 87th St APT E8A, New York, NY 10128","$4,895,000"
40.579186,-74.002821,"1,520",https://www.zillow.com/homedetails/3605-Canal-Ave-Brooklyn-NY-11224/30732406_zpid/,"3605 Canal Ave, Brooklyn, NY 11224","$539,000"
40.687725,-73.908208,"13,172",https://www.zillow.com/homedetails/1148-Decatur-St-Brooklyn-NY-11207/30630691_zpid/,"1148 Decatur St, Brooklyn, NY 11207","$375,000"
40.786436,-73.797138,"2,451",https://www.zillow.com/homedetails/16515-Cross-Island-Pkwy-Flushing-NY-11357/32029181_zpid/,"16515 Cross Island Pkwy, Flushing, NY 11357","$1,300,000"
40.592035,-74.161962,"1,774",https://www.zillow.com/homedetails/205-Steinway-Ave-Staten-Island-NY-10314/32311683_zpid/,"205 Steinway Ave, Staten Island, NY 10314","$800,000"
40.680735,-73.937963,"3,600",https://www.zillow.com/homedetails/134-Decatur-St-Brooklyn-NY-11216/30611258_zpid/,"134 Decatur St, Brooklyn, NY 11216","$1,800,000"
40.558073,-74.153044,"1,480",https://www.zillow.com/homedetails/269-Giffords-Ln-Staten-Island-NY-10308/64548453_zpid/,"269 Giffords Ln, Staten Island, NY 10308","$749,000"
40.651882,-73.964137,758,https://www.zillow.com/homedetails/34-Crooke-Ave-APT-2B-Brooklyn-NY-11226/89066608_zpid/,"34 Crooke Ave APT 2B, Brooklyn, NY 11226","$595,000"
40.763721,-73.907241,,https://www.zillow.com/homedetails/25-63-47th-St-Astoria-NY-11103/2077313520_zpid/,"25-63 47th St, Astoria, NY 11103","$1,600,000"
40.663112,-73.951861,"2,754",https://www.zillow.com/homedetails/401-Fenimore-St-Brooklyn-NY-11225/300078014_zpid/,"401 Fenimore St, Brooklyn, NY 11225","$1,329,000"
40.669249,-73.836237,"1,248",https://www.zillow.com/homedetails/14954-Huron-St-Jamaica-NY-11417/32170656_zpid/,"14954 Huron St, Jamaica, NY 11417","$715,000"
40.761539,-73.999137,670,https://www.zillow.com/homedetails/635-W-42nd-St-APT-3E-New-York-NY-10036/80006012_zpid/,"635 W 42nd St APT 3E, New York, NY 10036","$869,000"
40.752468,-73.971158,720,https://www.zillow.com/homedetails/240-E-46th-St-APT-1D-New-York-NY-10017/145586722_zpid/,"240 E 46th St APT 1D, New York, NY 10017","$725,000"
40.612587,-73.930407,"2,180",https://www.zillow.com/homedetails/1913-Ryder-St-Brooklyn-NY-11234/30785286_zpid/,"1913 Ryder St, Brooklyn, NY 11234","$1,299,000"
40.787379,-73.83891,"3,300",https://www.zillow.com/homedetails/1115-129th-St-Flushing-NY-11356/32022267_zpid/,"1115 129th St, Flushing, NY 11356","$1,346,000"
40.718706,-73.879347,"1,188",https://www.zillow.com/homedetails/6333-76th-St-Flushing-NY-11379/31995730_zpid/,"6333 76th St, Flushing, NY 11379","$789,000"
40.674743,-73.998498,"3,500",https://www.zillow.com/homedetails/196-W-9th-St-Brooklyn-NY-11231/30573186_zpid/,"196 W 9th St, Brooklyn, NY 11231","$2,495,000"
40.671153,-73.946981,"2,414",https://www.zillow.com/homedetails/952-Saint-Johns-Pl-Brooklyn-NY-11213/30592854_zpid/,"952 Saint Johns Pl, Brooklyn, NY 11213","$2,857,000"
40.880083,-73.84481,"2,500",https://www.zillow.com/homedetails/1277-E-222nd-St-Bronx-NY-10469/29834165_zpid/,"1277 E 222nd St, Bronx, NY 10469","$779,000"
40.591634,-74.066379,,https://www.zillow.com/homedetails/18-Sunnymeade-Vlg-Staten-Island-NY-10305/2076851417_zpid/,"18 Sunnymeade Vlg, Staten Island, NY 10305","$180,000"
40.723325,-73.84497,750,https://www.zillow.com/homedetails/6960-108th-St-Forest-Hills-NY-11375/31979108_zpid/,"6960 108th St, Forest Hills, NY 11375","$350,000"
40.580117,-73.949969,"2,578",https://www.zillow.com/homedetails/80-Dover-St-Brooklyn-NY-11235/30790516_zpid/,"80 Dover St, Brooklyn, NY 11235","$1,650,000"
40.606794,-73.913191,"2,120",https://www.zillow.com/homedetails/2734-E-64th-St-Brooklyn-NY-11234/30787523_zpid/,"2734 E 64th St, Brooklyn, NY 11234","$899,000"
40.723092,-73.754232,"1,298",https://www.zillow.com/homedetails/8818-Hollis-Court-Blvd-Jamaica-NY-11427/32148146_zpid/,"8818 Hollis Court Blvd, Jamaica, NY 11427","$749,999"
40.765901,-73.828895,,https://www.zillow.com/homedetails/3445-Leavitt-St-6D-Flushing-NY-11354/2079111267_zpid/,"3445 Leavitt St #6D, Flushing, NY 11354","$508,000"
40.869793,-73.858202,870,https://www.zillow.com/homedetails/1007-Adee-Ave-Bronx-NY-10469/29824889_zpid/,"1007 Adee Ave, Bronx, NY 10469","$599,000"
40.583467,-73.939058,"1,975",https://www.zillow.com/homedetails/2932-Emmons-Ave-Brooklyn-NY-11235/2093084040_zpid/,"2932 Emmons Ave, Brooklyn, NY 11235","$1,375,000"
40.5921,-74.076857,"2,150",https://www.zillow.com/homedetails/264-Mallory-Ave-Staten-Island-NY-10305/32325272_zpid/,"264 Mallory Ave, Staten Island, NY 10305","$755,000"
40.732052,-74.009216,885,https://www.zillow.com/homedetails/130-Barrow-St-APT-304-New-York-NY-10014/31499771_zpid/,"130 Barrow St APT 304, New York, NY 10014","$1,549,000"
40.577799,-74.135073,,https://www.zillow.com/homedetails/228-Edinboro-Rd-Staten-Island-NY-10306/2077340493_zpid/,"228 Edinboro Rd, Staten Island, NY 10306","$850,000"
40.823481,-73.899441,"3,000",https://www.zillow.com/homedetails/859-E-164th-St-Bronx-NY-10459/29780081_zpid/,"859 E 164th St, Bronx, NY 10459","$798,000"
40.670647,-73.793609,,https://www.zillow.com/homedetails/14534-130th-Ave-Jamaica-NY-11436/2077410983_zpid/,"14534 130th Ave, Jamaica, NY 11436","$545,000"
40.863972,-73.923012,700,https://www.zillow.com/homedetails/571-Academy-St-APT-4E-New-York-NY-10034/31554232_zpid/,"571 Academy St APT 4E, New York, NY 10034","$429,000"
40.587008,-73.943897,"1,487",https://www.zillow.com/homedetails/4701-Bedford-Ave-Brooklyn-NY-11235/30749983_zpid/,"4701 Bedford Ave, Brooklyn, NY 11235","$925,000"
40.884809,-73.859708,"3,465",https://www.zillow.com/homedetails/760-E-222nd-St-Bronx-NY-10467/29826976_zpid/,"760 E 222nd St, Bronx, NY 10467","$865,000"
40.762528,-73.930524,700,https://www.zillow.com/homedetails/21-80-33rd-Rd-APT-6C-Astoria-NY-11106/72648217_zpid/,"21-80 33rd Rd APT 6C, Astoria, NY 11106","$390,000"
40.696572,-73.993149,"1,600",https://www.zillow.com/homedetails/135-Henry-St-APT-5-Brooklyn-NY-11201/114314111_zpid/,"135 Henry St APT 5, Brooklyn, NY 11201","$2,800,000"
40.6044,-73.988291,"2,904",https://www.zillow.com/homedetails/2271-80th-St-Brooklyn-NY-11214/30708738_zpid/,"2271 80th St, Brooklyn, NY 11214","$1,649,000"
40.72854,-73.86075,"1,100",https://www.zillow.com/homedetails/6441-Saunders-St-APT-615-Flushing-NY-11374/245364715_zpid/,"6441 Saunders St APT 615, Flushing, NY 11374","$488,000"
40.539996,-74.172103,"1,804",https://www.zillow.com/homedetails/55-Seguine-Pl-Staten-Island-NY-10312/32364131_zpid/,"55 Seguine Pl, Staten Island, NY 10312","$625,000"
40.739175,-73.705702,"1,648",https://www.zillow.com/homedetails/8321-263rd-St-Queens-NY-11004/32104008_zpid/,"8321 263rd St, Queens, NY 11004","$899,000"
40.767004,-73.934054,468,https://www.zillow.com/homedetails/12-15-Broadway-503-Astoria-NY-11106/2076955532_zpid/,"12-15 Broadway #503, Astoria, NY 11106","$421,000"
40.75257,-73.726597,"2,385",https://www.zillow.com/homedetails/6626-Marathon-Pkwy-Little-Neck-NY-11362/143539047_zpid/,"6626 Marathon Pkwy, Little Neck, NY 11362","$999,990"
40.588404,-73.958195,,https://www.zillow.com/homedetails/2555-E-12th-St-L-Brooklyn-NY-11235/2077325656_zpid/,"2555 E 12th St #L, Brooklyn, NY 11235","$285,000"
40.706174,-73.815323,,https://www.zillow.com/homedetails/87-17-139th-St-1-Queens-NY-11435/2077363942_zpid/,"87-17 139th St #1, Queens, NY 11435","$620,000"
40.538912,-74.147537,"2,259",https://www.zillow.com/homedetails/15-Glover-St-A-Staten-Island-NY-10308/62723930_zpid/,"15 Glover St #A, Staten Island, NY 10308","$775,000"
40.678868,-73.822196,"1,874",https://www.zillow.com/homedetails/11143-117th-St-Jamaica-NY-11420/32172139_zpid/,"11143 117th St, Jamaica, NY 11420","$999,999"
40.56222,-74.105612,"2,148",https://www.zillow.com/homedetails/177-Finley-Ave-Staten-Island-NY-10306/32334931_zpid/,"177 Finley Ave, Staten Island, NY 10306","$740,000"
40.838743,-73.854838,900,https://www.zillow.com/homedetails/1595-Odell-St-APT-2H-Bronx-NY-10462/29806137_zpid/,"1595 Odell St APT 2H, Bronx, NY 10462","$259,500"
40.698154,-73.994277,526,https://www.zillow.com/homedetails/111-Hicks-St-15C-Brooklyn-NY-11201/82582896_zpid/,"111 Hicks St #15C, Brooklyn, NY 11201","$530,000"
40.824172,-73.90111,"4,493",https://www.zillow.com/homedetails/810-E-165th-St-Bronx-NY-10459/112502393_zpid/,"810 E 165th St, Bronx, NY 10459","$1,950,000"
40.686631,-73.833968,,https://www.zillow.com/homedetails/101-34-109th-St-Richmond-Hill-NY-11419/2077658741_zpid/,"101-34 109th St, Richmond Hill, NY 11419","$650,000"
40.687257,-73.979395,"1,166",https://www.zillow.com/homedetails/96-Rockwell-Pl-APT-7C-Brooklyn-NY-11217/115876662_zpid/,"96 Rockwell Pl APT 7C, Brooklyn, NY 11217","$1,499,995"
40.576692,-73.957128,"1,247",https://www.zillow.com/homedetails/65-Oceana-Dr-UNIT-1A-Brooklyn-NY-11235/2078832425_zpid/,"65 Oceana Dr UNIT 1A, Brooklyn, NY 11235","$699,000"
40.585062,-73.93861,528,https://www.zillow.com/homedetails/19-Lake-Ave-Brooklyn-NY-11235/30792254_zpid/,"19 Lake Ave, Brooklyn, NY 11235","$360,000"
40.880617,-73.852936,"3,100",https://www.zillow.com/homedetails/1039-E-219th-St-Bronx-NY-10469/29828426_zpid/,"1039 E 219th St, Bronx, NY 10469","$579,000"
40.740132,-73.809948,"1,428",https://www.zillow.com/homedetails/59-17-Parsons-Blvd-Fresh-Meadows-NY-11365/2077660660_zpid/,"59-17 Parsons Blvd, Fresh Meadows, NY 11365","$1,100,000"
40.733693,-73.858866,800,https://www.zillow.com/homedetails/61-45-98th-St-4F-Rego-Park-NY-11374/2077145486_zpid/,"61-45 98th St #4F, Rego Park, NY 11374","$309,000"
40.754192,-73.964671,"2,000",https://www.zillow.com/homedetails/425-E-51st-St-APT-6A-New-York-NY-10022/244729739_zpid/,"425 E 51st St APT 6A, New York, NY 10022","$3,000,000"
40.733898,-74.008102,"2,651",https://www.zillow.com/homedetails/140-Charles-St-PENTHOUSE-C-New-York-NY-10014/2078137614_zpid/,"140 Charles St PENTHOUSE C, New York, NY 10014","$5,950,000"
40.716617,-73.802979,"1,550",https://www.zillow.com/homedetails/16401-Grand-Central-Pkwy-Jamaica-Estates-NY-11432/32077257_zpid/,"16401 Grand Central Pkwy, Jamaica Estates, NY 11432","$859,000"
40.584944,-73.938215,610,https://www.zillow.com/homedetails/12-Lake-Ave-Brooklyn-NY-11235/30792237_zpid/,"12 Lake Ave, Brooklyn, NY 11235","$235,000"
40.708213,-73.836694,"1,300",https://www.zillow.com/homedetails/115-25-Metropolitan-Ave-APT-132-Richmond-Hill-NY-11418/219859833_zpid/,"115-25 Metropolitan Ave APT 132, Richmond Hill, NY 11418","$575,000"
40.623202,-73.953258,"1,752",https://www.zillow.com/homedetails/1120-E-23rd-St-Brooklyn-NY-11210/30753019_zpid/,"1120 E 23rd St, Brooklyn, NY 11210","$1,575,000"
40.616575,-73.923224,932,https://www.zillow.com/homedetails/5312-Avenue-O-3-Brooklyn-NY-11234/121710562_zpid/,"5312 Avenue O #3, Brooklyn, NY 11234","$470,000"
40.776599,-73.947898,720,https://www.zillow.com/homedetails/435-E-86th-St-APT-4E-New-York-NY-10028/2077085995_zpid/,"435 E 86th St APT 4E, New York, NY 10028","$675,000"
40.683245,-73.955918,"5,995",https://www.zillow.com/homedetails/455-Franklin-Ave-Brooklyn-NY-11238/2102420924_zpid/,"455 Franklin Ave, Brooklyn, NY 11238","$3,999,995"
40.890657,-73.908873,,https://www.zillow.com/homedetails/4499-Henry-Hudson-Pkwy-APT-4G-Bronx-NY-10471/119915372_zpid/,"4499 Henry Hudson Pkwy APT 4G, Bronx, NY 10471","$699,000"
40.586584,-73.95672,"1,000",https://www.zillow.com/homedetails/2645-Homecrest-Ave-APT-1G-Brooklyn-NY-11235/79723052_zpid/,"2645 Homecrest Ave APT 1G, Brooklyn, NY 11235","$419,000"
40.563987,-74.178705,"2,016",https://www.zillow.com/homedetails/1126-Arthur-Kill-Rd-Staten-Island-NY-10312/32359089_zpid/,"1126 Arthur Kill Rd, Staten Island, NY 10312","$629,000"
40.720667,-73.762893,"2,772",https://www.zillow.com/homedetails/19865-Foothill-Ave-Hollis-NY-11423/2123615680_zpid/,"19865 Foothill Ave, Hollis, NY 11423","$850,000"
40.854137,-73.89614,"2,000",https://www.zillow.com/homedetails/4459-Park-Ave-Bronx-NY-10457/29784118_zpid/,"4459 Park Ave, Bronx, NY 10457","$699,000"
40.6599,-73.894107,"2,928",https://www.zillow.com/homedetails/682-Georgia-Ave-Brooklyn-NY-11207/30646552_zpid/,"682 Georgia Ave, Brooklyn, NY 11207","$849,999"
40.622304,-73.935079,"1,800",https://www.zillow.com/homedetails/30-Lott-Pl-Brooklyn-NY-11234/2077168888_zpid/,"30 Lott Pl, Brooklyn, NY 11234","$739,999"
40.61091,-73.966231,"2,684",https://www.zillow.com/homedetails/1637-E-7th-St-Brooklyn-NY-11230/30720092_zpid/,"1637 E 7th St, Brooklyn, NY 11230","$2,199,999"
40.706678,-73.759517,"2,585",https://www.zillow.com/homedetails/19805-Hollis-Ave-Jamaica-NY-11412/32155090_zpid/,"19805 Hollis Ave, Jamaica, NY 11412","$749,000"
40.749666,-73.890364,880,https://www.zillow.com/homedetails/3536-76th-St-APT-405-Flushing-NY-11372/245463743_zpid/,"3536 76th St APT 405, Flushing, NY 11372","$479,000"
40.663164,-73.854356,,https://www.zillow.com/homedetails/155-7-79th-St-Howard-Beach-NY-11414/2077064327_zpid/,"155-7 79th St, Howard Beach, NY 11414","$310,000"
40.623547,-73.942685,"1,352",https://www.zillow.com/homedetails/1310-E-34th-St-Brooklyn-NY-11210/30753535_zpid/,"1310 E 34th St, Brooklyn, NY 11210","$869,000"
40.776197,-73.847756,"1,268",https://www.zillow.com/homedetails/2523-120th-St-Flushing-NY-11354/32025133_zpid/,"2523 120th St, Flushing, NY 11354","$745,000"
40.84031,-73.855569,613,https://www.zillow.com/homedetails/1650-Metropolitan-Ave-APT-4H-Bronx-NY-10462/29806532_zpid/,"1650 Metropolitan Ave APT 4H, Bronx, NY 10462","$190,000"
40.606467,-73.942307,"1,890",https://www.zillow.com/homedetails/1840-Haring-St-Brooklyn-NY-11229/30728969_zpid/,"1840 Haring St, Brooklyn, NY 11229","$890,000"
40.709552,-74.017101,821,https://www.zillow.com/homedetails/377-Rector-Pl-APT-20B-New-York-NY-10280/31490789_zpid/,"377 Rector Pl APT 20B, New York, NY 10280","$1,388,000"
40.595805,-73.931443,980,https://www.zillow.com/homedetails/2328-Plumb-2nd-St-Brooklyn-NY-11229/30793202_zpid/,"2328 Plumb 2nd St, Brooklyn, NY 11229","$559,000"
40.676426,-73.873007,"2,570",https://www.zillow.com/homedetails/196-Eldert-Ln-FLOOR-2-Brooklyn-NY-11208/2077476854_zpid/,"196 Eldert Ln FLOOR 2, Brooklyn, NY 11208","$899,000"
40.537701,-74.146705,"1,069",https://www.zillow.com/homedetails/72-Glover-St-Staten-Island-NY-10308/32349118_zpid/,"72 Glover St, Staten Island, NY 10308","$488,808"
40.682632,-73.795577,"1,224",https://www.zillow.com/homedetails/11537-146th-St-Jamaica-NY-11436/32181507_zpid/,"11537 146th St, Jamaica, NY 11436","$510,000"
40.65779,-73.90392,,https://www.zillow.com/homedetails/928-Mother-Gaston-Blvd-Brooklyn-NY-11212/2085888517_zpid/,"928 Mother Gaston Blvd, Brooklyn, NY 11212","$579,999"
40.594824,-73.763399,"1,317",https://www.zillow.com/homedetails/3016-Seagirt-Ave-Queens-NY-11691/89067797_zpid/,"3016 Seagirt Ave, Queens, NY 11691","$369,000"
40.646158,-74.013305,"19,200",https://www.zillow.com/homedetails/5018-4th-Ave-1-Brooklyn-NY-11220/2076849311_zpid/,"5018 4th Ave #1, Brooklyn, NY 11220","$7,900,000"
40.680032,-73.871434,"3,600",https://www.zillow.com/homedetails/360-Crescent-St-Brooklyn-NY-11208/30643836_zpid/,"360 Crescent St, Brooklyn, NY 11208","$552,000"
40.572855,-74.08903,640,https://www.zillow.com/homedetails/109-Mapleton-Ave-A-Staten-Island-NY-10306/32333741_zpid/,"109 Mapleton Ave #A, Staten Island, NY 10306","$210,000"
40.707698,-74.009803,"1,585",https://www.zillow.com/homedetails/20-Pine-St-APT-1413-New-York-NY-10005/2096154786_zpid/,"20 Pine St APT 1413, New York, NY 10005","$1,699,000"
40.727517,-73.943158,"2,500",https://www.zillow.com/homedetails/245-Monitor-St-Brooklyn-NY-11222/30621352_zpid/,"245 Monitor St, Brooklyn, NY 11222","$2,430,998"
40.832169,-73.896242,"2,925",https://www.zillow.com/homedetails/789-Jennings-St-Bronx-NY-10459/83179161_zpid/,"789 Jennings St, Bronx, NY 10459","$950,000"
40.757971,-73.856783,900,https://www.zillow.com/homedetails/112-24-Northern-Blvd-2C-Corona-NY-11368/245374597_zpid/,"112-24 Northern Blvd #2C, Corona, NY 11368","$220,000"
40.648054,-74.000542,570,https://www.zillow.com/homedetails/4002-7th-Ave-APT-37-Brooklyn-NY-11232/245022326_zpid/,"4002 7th Ave APT 37, Brooklyn, NY 11232","$450,000"
40.617019,-73.995386,"1,769",https://www.zillow.com/homedetails/1715-71st-St-Brooklyn-NY-11204/30703402_zpid/,"1715 71st St, Brooklyn, NY 11204","$1,399,000"
40.720841,-73.996434,"1,505",https://www.zillow.com/homedetails/182-Mulberry-St-APT-4-New-York-NY-10012/145586233_zpid/,"182 Mulberry St APT 4, New York, NY 10012","$2,369,000"
40.739227,-73.756127,720,https://www.zillow.com/homedetails/217-03-75th-Ave-356A2-Oakland-Gardens-NY-11364/72651239_zpid/,"217-03 75th Ave #356A2, Oakland Gardens, NY 11364","$320,000"
40.583575,-73.935338,800,https://www.zillow.com/homedetails/29-Bogardus-St-Brooklyn-NY-11235/30792705_zpid/,"29 Bogardus St, Brooklyn, NY 11235","$409,000"
40.763635,-73.882859,"2,087",https://www.zillow.com/homedetails/2459-86th-St-Flushing-NY-11369/31952748_zpid/,"2459 86th St, Flushing, NY 11369","$1,050,000"
40.759784,-73.926915,"2,800",https://www.zillow.com/homedetails/3101-34th-Ave-Long-Island-City-NY-11106/31939190_zpid/,"3101 34th Ave, Long Island City, NY 11106","$2,199,000"
40.689568,-73.802999,"1,297",https://www.zillow.com/homedetails/10812-Inwood-St-Jamaica-NY-11435/32179499_zpid/,"10812 Inwood St, Jamaica, NY 11435","$610,000"
40.596774,-73.995154,"1,950",https://www.zillow.com/homedetails/2306-Bath-Ave-Brooklyn-NY-11214/30730769_zpid/,"2306 Bath Ave, Brooklyn, NY 11214","$1,234,000"
40.663342,-73.915233,"5,250",https://www.zillow.com/homedetails/125-Dumont-Ave-Brooklyn-NY-11212/30632434_zpid/,"125 Dumont Ave, Brooklyn, NY 11212","$2,249,000"
40.611856,-74.064063,830,https://www.zillow.com/homedetails/6-New-Ln-Staten-Island-NY-10305/62723512_zpid/,"6 New Ln, Staten Island, NY 10305","$340,000"
40.7222,-73.8392,900,https://www.zillow.com/homedetails/110-20-71st-Avenue-502-Forest-Hills-NY-11375/2101590261_zpid/,"110-20 71st Avenue #502, Forest Hills, NY 11375","$398,000"
40.72859,-73.874608,"3,210",https://www.zillow.com/homedetails/8440-60th-Rd-Flushing-NY-11379/31992633_zpid/,"8440 60th Rd, Flushing, NY 11379","$1,900,000"
40.727719,-73.95017,"3,126",https://www.zillow.com/homedetails/152-Meserole-Ave-Brooklyn-NY-11222/30620730_zpid/,"152 Meserole Ave, Brooklyn, NY 11222","$2,150,000"
40.687504,-73.861368,"1,980",https://www.zillow.com/homedetails/9016-80th-St-Jamaica-NY-11421/32109346_zpid/,"9016 80th St, Jamaica, NY 11421","$835,000"
40.89203,-73.90871,"1,500",https://www.zillow.com/homedetails/4555-Henry-Hudson-Pkwy-APT-1109-Bronx-NY-10471/2084371512_zpid/,"4555 Henry Hudson Pkwy APT 1109, Bronx, NY 10471","$559,000"
40.652781,-73.828549,"1,100",https://www.zillow.com/homedetails/10221-163rd-Dr-Howard-Beach-NY-11414/32218381_zpid/,"10221 163rd Dr, Howard Beach, NY 11414","$499,999"
40.707539,-73.919137,"1,224",https://www.zillow.com/homedetails/1416-Willoughby-Ave-Brooklyn-NY-11237/30625380_zpid/,"1416 Willoughby Ave, Brooklyn, NY 11237","$1,200,000"
40.880164,-73.860756,"2,799",https://www.zillow.com/homedetails/810-E-216th-St-Bronx-NY-10467/29827134_zpid/,"810 E 216th St, Bronx, NY 10467","$745,000"
40.585405,-73.936711,608,https://www.zillow.com/homedetails/23-Stanton-Rd-Brooklyn-NY-11235/30792446_zpid/,"23 Stanton Rd, Brooklyn, NY 11235","$205,000"
40.595186,-73.79574,"1,137",https://www.zillow.com/homedetails/6608-Thursby-Ave-Far-Rockaway-NY-11692/32224618_zpid/,"6608 Thursby Ave, Far Rockaway, NY 11692","$499,999"
40.584393,-73.937741,596,https://www.zillow.com/homedetails/2-Lake-Ave-Brooklyn-NY-11235/30792292_zpid/,"2 Lake Ave, Brooklyn, NY 11235","$250,000"
40.689242,-73.853623,"1,138",https://www.zillow.com/homedetails/8940-90th-St-Jamaica-NY-11421/32109975_zpid/,"8940 90th St, Jamaica, NY 11421","$655,000"
